reviewer_id,overall,summary,review_timestamp,asin,type
A39QR4X3UDCMW6,5.0,Five Stars,2023-07-31 19:57:01.818,B0002JFOXC,REVIEWED
A244P3BU4I1H3L,5.0,Excellent,2023-07-30 00:05:32.581,B0002H0RDG,REVIEWED
A2B9T4SXBYKWCW,5.0,Five Stars,2023-08-02 20:24:21.127,B0007L8A5O,REVIEWED
A1DPZBAMJ8U3VP,4.0,Cheap but very good,2023-07-28 00:17:21.787,B0002F75EW,REVIEWED
A1G96HHOGT1O18,5.0,Five Stars,2023-08-02 22:13:56.651,B0009FCD0G,REVIEWED
A1BQCWYNJA6ZZ7,4.0,"Great unit, but not much of a compressor.",2023-08-01 22:11:51.327,B0006GSEME,REVIEWED
A1EIDRBZELUXNF,2.0,Hohner once made the best harmonicas in the world,2023-08-01 23:23:47.215,B0006Z1530,REVIEWED
A3BXWICTJEAJRP,1.0,Failed on 1st day,2023-07-27 22:48:39.941,B0002F6JGW,REVIEWED
A23J48IZLZD4V,4.0,Great return policy,2023-07-30 00:05:32.596,B0002H0RDG,REVIEWED
A1JPNW4U40JMZU,1.0,No sound at all. Plug it in and it ...,2023-07-30 00:05:32.581,B0002H0RDG,REVIEWED
A21OEUYMV5A594,5.0,Best one I've used,2023-07-27 22:48:39.941,B0002F6JGW,REVIEWED
AATP6IMSBE1SW,3.0,With details,2023-08-02 23:14:10.302,B0009V45EW,REVIEWED
A75478CMRU5HA,3.0,nothing great. Started corroding after a couple days,2023-08-02 22:13:56.651,B0009FCD0G,REVIEWED
A30GYUAWASSL49,5.0,"Great Value, Great Sound, Great Customer Service",2023-08-01 22:11:51.327,B0006GSEME,REVIEWED
A2D9ZN1R8PHOIJ,5.0,"Seriously, who doesn't love a good tambourine?",2023-07-31 19:57:01.818,B0002JFOXC,REVIEWED
A2684UDRXR7FRX,5.0,Five Stars,2023-08-01 22:11:51.327,B0006GSEME,REVIEWED
A39BSX071LCDCV,5.0,A Guitar Fit For the Gods,2023-07-29 21:25:56.35,B0002GUDNQ,REVIEWED
AR9UBOH90798Q,4.0,"Hard to dislike, minimalistic simplicity for raw 4 track recording",2023-07-30 00:05:32.596,B0002H0RDG,REVIEWED
A3KVTWQL0L7JQ8,4.0,Quality sound.,2023-07-29 22:10:30.642,B0002GZCGY,REVIEWED
A382NQCNL9XIK6,4.0,Really good food the money,2023-07-29 21:25:56.35,B0002GJUIU,REVIEWED
A2B8EH0WIVQXNB,3.0,Okay enough,2023-07-28 18:45:42.238,B0002F7614,REVIEWED
A36VK1QO9TANAG,5.0,Five Stars,2023-07-31 21:52:23.627,B0002MQJMO,REVIEWED
A2BPFKA9LX2IHE,5.0,Five Stars,2023-07-28 00:01:43.555,B0002F6SFE,REVIEWED
A1DR8GUUBXBT1,5.0,Sunburst accents,2023-08-02 21:01:57.896,B0007WPHAY,REVIEWED
A2QFN3Q27DUSJI,4.0,Nice instrument,2023-08-02 22:16:43.662,B0009FVNLQ,REVIEWED
A316SCLT3JONCT,5.0,Fine Product!,2023-07-28 19:02:47.66,B0002F79DE,REVIEWED
A3KRPDQO4M3TD3,3.0,Three Stars,2023-07-27 20:49:58.026,B0002F4VV2,REVIEWED
A1CXGQ36NNTF7K,5.0,I Love it,2023-07-28 18:54:39.388,B0002F70YM,REVIEWED
AL10CCQSGBVD8,5.0,Five Stars,2023-07-28 00:01:43.555,B0002F6SFE,REVIEWED
A2BY4WIS1J6CDA,1.0,This is useless or I read it completely wrong,2023-08-02 22:13:56.666,B0009FVNLQ,REVIEWED
AZ9ZK7SUQOANH,4.0,Four Stars,2023-07-29 21:25:56.35,B0002GJUIU,REVIEWED
A2LBK6QIKAX0KX,5.0,wat cool!!,2023-07-28 21:46:37.729,B0002GJVIY,REVIEWED
A1QOQ37F2J1VO1,5.0,I'm a huge fan of this guitar.,2023-07-29 21:25:56.35,B0002GJUIU,REVIEWED
A1W5606PW6NYGA,4.0,Four Stars,2023-07-29 22:13:17.56,B0002GZLX8,REVIEWED
AQIWFLN1N52K3,2.0,"Otherwise it sounds great, too bad the harmonica is pretty much useless ...",2023-07-28 00:01:43.555,B0002F6SFE,REVIEWED
A1A4IAYS1744E,5.0,Five Stars,2023-08-02 22:16:43.662,B0009FVNLQ,REVIEWED
A2CCK7XXXQNTAA,5.0,Five Stars,2023-07-31 21:52:23.627,B0002MQJMO,REVIEWED
AEURVG5ULMJ34,5.0,Great guitar.,2023-07-29 21:25:56.35,B0002GJUIU,REVIEWED
A2ICG33D5CMS5J,5.0,Five Stars,2023-07-29 22:13:17.56,B0002GZLX8,REVIEWED
APB64G81BTUWX,5.0,Product is a solid piece - price is awesome!,2023-07-28 18:45:42.238,B0002F7614,REVIEWED
A2QFGUN30Z0EYM,5.0,Five Stars,2023-07-27 20:27:03.054,B0002EJWMQ,REVIEWED
A3E7ONLPMXYN75,5.0,A good product for the price,2023-07-28 20:34:35.195,B0002F6OMG,REVIEWED
A3KG9TR8SKQR2R,5.0,the sound and feel is SO GOOD but they broke after 3 days because the shaft ...,2023-07-27 21:42:11.737,B0002F51XE,REVIEWED
A3L89FKXUSKBWQ,5.0,My only polish.,2023-07-28 21:10:35.788,B0002GHSYS,REVIEWED
A3S2QK4G74L1YT,4.0,Great addition to my drum kit!,2023-07-27 23:46:00.078,B0002F6Y0S,REVIEWED
A385KZVY0ESBWB,5.0,Perfect for the xylophone!,2023-07-28 18:37:17.937,B0002F77XG,REVIEWED
A260W36VR5Q4L1,5.0,Great Picks,2023-07-28 22:04:38.772,B0002GN25C,REVIEWED
A1JYM6BZQAKYPA,5.0,Five Stars,2023-07-28 21:10:35.788,B0002GHSYS,REVIEWED
A11KN2U4TAT23E,5.0,Product As Described,2023-07-27 21:56:03.235,B0002F58UA,REVIEWED
A1ELAW048HW1XJ,4.0,A great polish...Can be found under other names for less money.,2023-07-28 21:10:35.788,B0002GHSYS,REVIEWED
AVU2TFXMAZLCP,5.0,John Lennon Bigsby,2023-08-01 23:40:42.742,B0006ZSS3U,REVIEWED
A16RRUDI58FCQR,5.0,As expected,2023-07-28 22:04:38.772,B0002GN25C,REVIEWED
A6E1E895Q0YS3,5.0,Nice for the price,2023-07-28 18:37:17.937,B0002F77XG,REVIEWED
A1WYXZ05Q44EZ9,4.0,Nice stand!,2023-08-01 22:40:02.792,B0006MXJJG,REVIEWED
A3SZ9VYHPSNM32,4.0,Protec Professional Viola case,2023-07-30 00:23:31.682,B0002HU7C2,REVIEWED
AJOF2SMAYPBQT,5.0,Good sounding cymbals!,2023-08-02 20:34:04.401,B0007MU1L4,REVIEWED
A25VDL2WXN8888,4.0,"It will shine a guitar very well, but not sure about it clearing up the haze.",2023-07-28 21:10:35.788,B0002GHSYS,REVIEWED
AA7IN23SUZ2IA,5.0,Five Stars,2023-07-27 21:42:11.737,B0002F51XE,REVIEWED
A2STF0U4GXPMZH,5.0,The BEST!,2023-07-28 21:10:35.788,B0002GHSYS,REVIEWED
A28MVGYGIMHQZR,5.0,Five Stars,2023-07-28 22:04:38.772,B0002GN25C,REVIEWED
A1F4D34RXI37WY,5.0,Very happy :),2023-07-31 21:45:25.978,B0002MS9O0,REVIEWED
A3O64WV9BAD9BL,5.0,Perfect!,2023-07-31 21:45:25.978,B0002MS9O0,REVIEWED
A2PGUHTKV6IXOH,5.0,Christmas Present,2023-07-28 18:37:17.937,B0002F77XG,REVIEWED
AMOSC7Z88M6EG,5.0,Five Stars,2023-08-02 21:20:22.809,B0007Y2D18,REVIEWED
A1FYHBTBEZ07XO,5.0,great cymbals,2023-08-02 20:34:04.401,B0007MU1L4,REVIEWED
A1DZUC23MECFRF,5.0,Five Stars,2023-07-30 01:06:36.874,B0002IHFHQ,REVIEWED
A3F55001MOMOQ4,5.0,The One and Only,2023-07-28 21:10:35.788,B0002GHSYS,REVIEWED
A22N8BCXZNTHML,5.0,Less and more,2023-08-02 22:01:02.634,B0009EG50G,REVIEWED
A2LDN0RTBP27OA,5.0,best small sticks on the market,2023-07-27 21:39:27.89,B0002F51XE,REVIEWED
A3RDY6TD8OK84D,5.0,Amazing drumsticks,2023-07-27 21:42:11.737,B0002F51XE,REVIEWED
A3MM2KCBB7QWVR,5.0,Thought I was buying the front of a ship: Was gypped,2023-08-01 23:16:45.092,B0006VXDZ2,REVIEWED
A2Z9TPH2S3E8OC,4.0,Flexible Design,2023-07-30 00:23:31.682,B0002HU7C2,REVIEWED
AZVEFR41AE363,4.0,Custom'costs,2023-07-27 23:46:00.078,B0002F6Y0S,REVIEWED
A18HEJUBIYC6N3,5.0,Excellent,2023-07-27 21:42:11.737,B0002F51XE,REVIEWED
A2HA579UAO5VV9,5.0,My New go to sticks!,2023-07-27 21:15:51.009,B0002F51WK,REVIEWED
A3T0RTRECZPA8F,5.0,Five Stars,2023-07-27 21:15:50.994,B0002F51WK,REVIEWED
A3ACAZ3WKK85O6,4.0,"Great aid for silencing loud cymbals, retaining great feeling while playing.",2023-08-02 20:38:56.25,B0007P34Z6,REVIEWED
A2LI5DWQ29XCC2,3.0,Good for violin but not so much on cello,2023-07-28 20:31:00.187,B0002FOA68,REVIEWED
ADHXY400L23LY,5.0,Great for any jazz drummer,2023-07-27 21:15:51.009,B0002F51WK,REVIEWED
A2APBJRAB8XGSR,5.0,good pickup,2023-07-29 21:22:51.633,B0002GL0LA,REVIEWED
A2Y8CMWE3LQ7TR,5.0,Heavy but interesting balance.,2023-07-27 21:15:50.994,B0002F51WK,REVIEWED
A1C4OVMT3M0YT4,5.0,An awesome vintage-style Strat pickup,2023-07-29 21:22:51.633,B0002GL0LA,REVIEWED
A386UEEBMHJ96T,3.0,inexspensive but heavy,2023-07-31 20:02:15.862,B0002JL2D8,REVIEWED
A1I83NP3MBS1GB,5.0,Great Tuning Pegs.,2023-08-02 20:36:29.834,B0007ORM0K,REVIEWED
A1UNU1BANJZ72V,5.0,Five Stars,2023-08-02 23:20:42.377,B0009V46E6,REVIEWED
A3AYF6PP7VXXKH,4.0,sculpts61,2023-08-02 20:59:21.178,B0007W6TVA,REVIEWED
A1N4O51H4QTZRL,5.0,Just like the ones in store,2023-07-27 21:15:51.009,B0002F51WK,REVIEWED
A21MWWC0CUQ33R,5.0,Nice set.,2023-07-28 20:31:00.187,B0002FOA68,REVIEWED
ARI17S0I0HQ4G,5.0,Five Stars,2023-07-31 23:12:45.2,B0002TUVXA,REVIEWED
AHEI20UMK9VSZ,5.0,I bought one and loved it! Then I thought I lost it so ...,2023-07-27 21:07:52.696,B0002F4NB0,REVIEWED
A2XG137ITK76X7,4.0,Four Stars,2023-07-28 20:31:00.187,B0002FOA68,REVIEWED
A1WXAHC1RB571G,5.0,Exactly what I expected.,2023-08-02 23:20:42.377,B0009V46E6,REVIEWED
A9SINTLKCQK90,5.0,Great samba whistle,2023-07-27 21:07:52.696,B0002F4NB0,REVIEWED
AZ9IA6TDFZI3B,5.0,Five Stars,2023-08-02 23:20:42.408,B0009V46E6,REVIEWED
A320W0Y9H01303,5.0,They are great quality for the money,2023-07-27 22:33:58.787,B0002F556W,REVIEWED
A1R8RWOCAHF26X,4.0,"Looks great, feels good.",2023-07-29 22:04:28.41,B0002GU00W,REVIEWED
A1KSP9TEDPWERX,4.0,Lots of Music choices,2023-07-31 23:12:45.2,B0002TUVXA,REVIEWED
A1I5Y9ERQ40RMO,4.0,though the Dominants sounded nice there was something lacking,2023-07-28 20:31:00.187,B0002FOA68,REVIEWED
A1V8SBINB7VY2Z,5.0,Works excellent. Good luck trying to find one at a ...,2023-07-31 22:52:49.386,B0002PZ39Q,REVIEWED
A3DPWY9G4ZA3V1,5.0,Five Stars,2023-07-29 21:22:51.633,B0002GL0LA,REVIEWED
A273XKEOAXHEYF,1.0,Not at all what I expected,2023-08-01 21:21:04.691,B0002ZQGY2,REVIEWED
A3V9I67R2C3FFZ,4.0,"looks great works, only to hard to maneuver",2023-07-31 20:02:15.862,B0002JL2D8,REVIEWED
A3512FCWGS6WO3,5.0,Content with this pedal!,2023-08-01 21:36:13.959,B00063678A,REVIEWED
A67YQYT45V2RW,5.0,Five Stars,2023-07-29 22:26:28.794,B0002GY7LA,REVIEWED
A2GWPGTPH8IM7E,3.0,"kinda difficult to work with, I'm a senior citizen and these things are pretty tough!",2023-07-28 20:09:20.764,B0002FDI8Y,REVIEWED
A36N30C6Y1QYXT,3.0,Three Stars,2023-08-01 22:08:57.715,B0006GD6O0,REVIEWED
A1P7FAEKZRN80C,5.0,Five Stars,2023-07-27 22:30:44.187,B0002F4MKW,REVIEWED
A1TUX58KJUZSZ5,5.0,Bought this for middle school student. Good for quiet at home practice on bells or xylophone. Not loud enough for a performance.,2023-07-27 20:34:41.947,B0002EK8TW,REVIEWED
A36MXVVZ8Z7NBB,2.0,Brushes won't fully open.,2023-07-27 22:15:50.61,B0002F5BZ2,REVIEWED
A1B910VA66CRWG,5.0,Trusted,2023-08-01 22:08:57.715,B0006GD6O0,REVIEWED
AV3IA5YTT4ME2,2.0,Disappointed,2023-07-29 23:51:07.614,B0002H05BA,REVIEWED
A1SPUNXOYD0OO1,2.0,... whirlwind uses on the 8 channel is not as sturdy as they use on the 6 channel mini,2023-08-01 23:02:58.908,B0006SDSH8,REVIEWED
A1OO4V0WW54GS8,5.0,Gift for French Horn player,2023-07-28 00:06:45.467,B0002F6QMY,REVIEWED
A3DX7YPPA7M9PU,5.0,Five Stars,2023-07-27 22:10:12.363,B0002F59LI,REVIEWED
A10044ECXDUVKS,5.0,Great Tele Lead Sound,2023-07-27 21:26:15.114,B0002F52HE,REVIEWED
A13DQOGAA3PFZ5,5.0,A lot of details = a guitar with personality,2023-07-29 23:33:07.695,B0002H0R0E,REVIEWED
A1TJEJJ9N9P44A,2.0,Not up to usual Gibraltar Quality,2023-07-27 23:48:43.599,B0002F6WSW,REVIEWED
A28BG2J2Q4R77I,2.0,Two Stars,2023-07-27 22:15:50.61,B0002F5BZ2,REVIEWED
AKENQYP00M2MI,5.0,Way Better than Ernie Ball,2023-07-29 23:51:07.614,B0002H05BA,REVIEWED
AW3KFYL19VZPL,5.0,Great for small cymbals.,2023-07-27 23:48:43.599,B0002F6WSW,REVIEWED
AJK15Q9JOEHRH,5.0,Nice tube at a reasonable price,2023-07-31 21:29:22.205,B0002M71VC,REVIEWED
AVVLF76LXY9NG,1.0,Not worth it,2023-07-30 00:37:56.504,B0002I8Z48,REVIEWED
AL7YTTBCYV1TT,5.0,nice bright tone too,2023-08-02 22:49:44.858,B0009N9OKA,REVIEWED
A3D2E7E2LNMFK8,4.0,Four Stars,2023-07-27 22:15:50.61,B0002F5BZ2,REVIEWED
AW1MDD64IUOA7,5.0,"has a combination of wonderful tone, matchless intonation and fantastic ease of playing",2023-07-27 20:37:09.064,B0002EJVUY,REVIEWED
AM0OBW5U6OWGS,5.0,... it as a gift for a relative and they loved it!,2023-07-27 22:44:55.57,B0002F52TC,REVIEWED
AAKQNFRN8GC1G,5.0,Put your drumkit a jaw,2023-07-27 23:48:43.63,B0002F6WSW,REVIEWED
A17XMU0EQKY20Z,3.0,Not worth the price I'd suggest Gibson les paul standard traditional pro 2,2023-07-29 22:26:28.794,B0002GY7LA,REVIEWED
A1BWOU1P3PH2I7,5.0,Great deal!,2023-07-31 21:29:22.221,B0002M71VC,REVIEWED
A3JSEK3MZ9J2PG,5.0,great cymbal!,2023-07-27 22:10:12.363,B0002F59LI,REVIEWED
A1LF8ASMKHG8RQ,5.0,Five Stars,2023-07-29 23:51:07.614,B0002H05BA,REVIEWED
A1LPYHZGTXWDX8,5.0,The horn teacher was right.  It was worth the extra money.,2023-07-28 00:06:45.467,B0002F6QMY,REVIEWED
AMRUGQ9NLWSP5,3.0,Works fine with my digital drum set,2023-08-01 21:36:13.959,B00063678A,REVIEWED
A24DLNVPKF8A66,5.0,This pedal is just what the doctor ordered. I ...,2023-08-01 21:36:13.959,B00063678A,REVIEWED
AY7623YJX7YBB,5.0,Solid mute; excellent tone,2023-07-28 21:07:00.828,B0002FOFOK,REVIEWED
A1GSQ7I8ONQIYJ,5.0,Good Value,2023-07-29 23:51:07.614,B0002H05BA,REVIEWED
A3KUZBPPEB6RUY,5.0,Five Stars,2023-07-27 22:10:12.363,B0002F59LI,REVIEWED
A1M8OTRY72VY3T,3.0,Cracked after 3 months!,2023-07-27 22:30:44.187,B0002F4MKW,REVIEWED
A3FC9UMJEJANG2,5.0,Sounds like heaven!,2023-08-01 23:02:58.939,B0006SE59S,REVIEWED
A3FUVV2YQ3CVMC,1.0,Be able to repair.,2023-07-28 21:07:00.828,B0002FOFOK,REVIEWED
A34AEEII48YWLJ,3.0,Sounds very nice but,2023-08-02 22:22:35.213,B0009FCD06,REVIEWED
A2CGI0ZX1X3G94,4.0,Worth the price,2023-07-27 22:44:55.57,B0002F6KIO,REVIEWED
A2JIKVCC04NPOO,5.0,"product arrived as described and in great condition, no complaints here",2023-07-31 19:51:50.548,B0002J4IW0,REVIEWED
A3LM0KNR0OIH87,5.0,Awesome budget axe.,2023-08-01 21:56:59.62,B00067R1R2,REVIEWED
A12R1K7MBA3EQN,5.0,I like this guitar as much as i enjoy my musicman ...,2023-08-01 21:56:59.62,B00067R1R2,REVIEWED
AJDG9Z655L1HR,2.0,Lil tuna,2023-07-29 23:04:07.067,B0002GZZPM,REVIEWED
A1V6U3YKUB5M0L,5.0,Five Stars,2023-07-28 00:14:44.849,B0002F5JF4,REVIEWED
A4M7GUJ0MKZD4,2.0,I thought I liked them but then I don't,2023-07-28 21:57:25.423,B0002GIUY0,REVIEWED
AP3B5LE2NMX6E,5.0,Quality,2023-07-29 22:19:38.685,B0002GZSWW,REVIEWED
A3VTV2RF5E5GUU,5.0,Five Stars,2023-07-29 22:19:38.685,B0002GZSWW,REVIEWED
A1ZA4WIY7IH0QA,4.0,Just what I needed.,2023-07-29 22:19:38.685,B0002GZSWW,REVIEWED
A32VOSRZ879O8X,5.0,Five Stars,2023-07-27 20:47:33.323,B0002F4MSO,REVIEWED
A2RNUETODCN4BC,5.0,Five Stars,2023-07-28 22:15:47.005,B0002GL5KQ,REVIEWED
A1F696DOXJNBTX,5.0,Five Stars,2023-07-31 22:23:33.916,B0002OPGBW,REVIEWED
A2ICKSJ6T7WIBO,5.0,Bongos!,2023-07-28 00:14:44.849,B0002F5JF4,REVIEWED
AC3YNTR5UXE8L,5.0,Rock on with this one!,2023-08-01 21:56:59.62,B00067R1R2,REVIEWED
A1IPK8FIQBR2US,5.0,Does its job.,2023-08-01 22:49:55.273,B0006NMQL2,REVIEWED
AIRB3NM7LZO53,5.0,Five Stars,2023-08-01 21:56:59.62,B00067R1R2,REVIEWED
A9DXS87W06IAT,4.0,but they do sound good.,2023-07-31 19:49:13.264,B0002J4IW0,REVIEWED
A2O76HIPYPV1TZ,4.0,Lots of Fun!,2023-07-28 00:14:44.849,B0002F5JF4,REVIEWED
A29UTSSDDMM0J5,3.0,Hard to tell from photo's but it is the weave is only on one side,2023-07-29 21:47:53.427,B0002GXX2O,REVIEWED
A2DPTXDPIU087N,3.0,Not for all Yamaha Tubas,2023-07-28 19:05:22.002,B0002F6M9G,REVIEWED
AV6QSSJE1VIGQ,5.0,Five Stars,2023-07-31 22:23:33.916,B0002OPGBW,REVIEWED
A3LKDTBYPR16WF,5.0,Great Strap,2023-07-29 21:47:53.427,B0002GXX2O,REVIEWED
A20XS12V012Q1B,5.0,my 15-year-old son loved them,2023-07-28 00:14:44.849,B0002F5JF4,REVIEWED
A2MLYX8Q7OV3YL,4.0,Four Stars,2023-07-28 19:33:52.183,B0002F7FQA,REVIEWED
A1S61NP1OTLGKJ,4.0,Fat snare sound,2023-07-28 18:54:39.388,B0002F77S6,REVIEWED
A348H92WGL0LHJ,5.0,Five Stars,2023-07-31 22:23:33.916,B0002OPGBW,REVIEWED
A3HRQ0TENKESRR,5.0,Solid strap! I get lots of compliments on it ...,2023-07-28 22:15:47.005,B0002GL5KQ,REVIEWED
A1PEVX6CXBDM47,5.0,Five Stars,2023-07-29 21:47:53.427,B0002GXX2O,REVIEWED
A2QJQ3HSJB4NS,1.0,Well that's a shame.,2023-07-29 23:04:07.067,B0002GZZPM,REVIEWED
A1DTIBAX20PXAR,5.0,Excellent tuners. Tuning stability is great,2023-08-02 21:15:17.301,B0007Y2CYQ,REVIEWED
A2ADYOEWJL76FI,5.0,Five Stars,2023-07-27 21:05:02.721,B0002F4TKU,REVIEWED
AP7S6DAQZYZSX,4.0,HS595,2023-08-01 22:06:10.282,B0006DPJA2,REVIEWED
A20JJ8634DG3FS,4.0,"Nice tuners, but very long stems!",2023-08-02 21:15:17.301,B0007Y2CYQ,REVIEWED
A1VF2N1P7OR8KB,5.0,"I've found ""the pair"".",2023-07-27 22:15:50.61,B0002F56QG,REVIEWED
A1EMG7COG1DVRK,5.0,Nice replacement,2023-08-02 22:28:29.564,B0009GJGK0,REVIEWED
A15PRELWHEVE1S,5.0,Five Stars,2023-07-27 21:05:02.721,B0002F4TKU,REVIEWED
A2G9IF5BSHU9FN,5.0,Perfect fit!,2023-07-28 22:08:13.128,B0002GO490,REVIEWED
AA1KNRNH0PVVL,5.0,Good purchase,2023-08-02 23:26:43.383,B0009V9XBC,REVIEWED
A1GXGAZTC0LJSP,5.0,Grover and over and over again.,2023-08-02 21:15:17.301,B0007Y2CYQ,REVIEWED
AZMF2EUJDPIZ,5.0,Shake Shake Shake,2023-07-27 20:52:23.372,B0002F4VB2,REVIEWED
A1OC0QM9G78NN3,5.0,Five Stars,2023-07-27 21:05:02.721,B0002F4TKU,REVIEWED
A3BFML8TP6BA70,5.0,Works as designed.,2023-07-29 21:36:59.185,B0002GVZZQ,REVIEWED
A3CVEKNDKYUWDH,5.0,Very happy,2023-07-29 22:01:12.44,B0002GYH2E,REVIEWED
A3FBZ35Z55RBYB,5.0,Five Stars,2023-07-28 00:01:43.524,B0002F6S2W,REVIEWED
A1U8KCXYXD63TE,5.0,GREAT GUITAR !,2023-07-29 22:01:12.44,B0002GYH2E,REVIEWED
A2H3REPWNQ1S6A,5.0,he said it is awesome!,2023-07-30 00:01:55.979,B0002H0SSK,REVIEWED
A1OU9LM79HXYT,5.0,Five Stars,2023-07-27 21:05:02.721,B0002F4TKU,REVIEWED
AIYS69HPQ4H1H,5.0,Great sticks!,2023-07-27 22:15:50.61,B0002F56QG,REVIEWED
A2YLDNVELZUMWO,3.0,A little pricey for a piece of foam but you ...,2023-08-02 22:28:29.564,B0009GJGK0,REVIEWED
A15BZ67AZWIH21,5.0,These are the best drumsticks I have ever used,2023-07-27 21:05:02.721,B0002F4TKU,REVIEWED
A1JIM2E6BFXV8B,5.0,Five Stars,2023-07-30 00:01:55.979,B0002H0SSK,REVIEWED
AZN4PJRIN3MHT,4.0,"Wireless Microphone System, Rechargeable with Dual Handhelds, HS595",2023-08-01 22:06:10.282,B0006DPJA2,REVIEWED
A39EGMV8HKQKQA,5.0,My favorite.,2023-07-27 21:05:02.721,B0002F4TKU,REVIEWED
A1OZT9622WPU0S,1.0,Just ok,2023-07-28 22:08:13.128,B0002GO490,REVIEWED
A3BL0FDUYKQY30,4.0,But a good piece of instrument all the same,2023-07-29 22:01:12.44,B0002GYH2E,REVIEWED
A23Z4NCZJWDPIK,5.0,Five Stars,2023-07-27 22:15:50.61,B0002F56QG,REVIEWED
A1U7STHTS1XZN1,5.0,No complaints,2023-07-27 22:15:50.61,B0002F56QG,REVIEWED
A3NJH3A5XVNMJ0,5.0,Good stuff,2023-07-30 00:01:55.979,B0002H0SSK,REVIEWED
A1WXRGQUXGIJUX,5.0,Five Stars,2023-07-27 20:52:23.372,B0002F4VB2,REVIEWED
A2R99HSJEDV7ZQ,5.0,Every Harp player should invest in this product,2023-07-30 00:01:55.979,B0002H0SSK,REVIEWED
A1J5TXK869FD4T,5.0,damn nice axe,2023-07-29 22:01:12.44,B0002GYH2E,REVIEWED
A132Y4IBXJU6Z0,4.0,"I absolutely love it, the sound is crisp and amazing",2023-08-02 23:26:43.383,B0009V9XBC,REVIEWED
A3FLOANV9JOFAM,5.0,Very nice case to protect the squareneck,2023-07-28 22:08:13.128,B0002GO490,REVIEWED
AJIGBW1YUFGVD,5.0,Five Stars,2023-08-02 20:41:25.4,B0007PAQ20,REVIEWED
A233593ZEASHOY,5.0,Amazing.,2023-07-28 22:19:32.268,B0002GJTH2,REVIEWED
A1PFKYNUS7F3SU,5.0,"Very good sound, very good price!",2023-07-28 21:39:24.896,B0002GLBVO,REVIEWED
A1QDLLJGEQAL9K,2.0,Too Dim,2023-08-01 23:37:04.773,B0006ZRDWM,REVIEWED
A2EN82VBJT44QP,3.0,Plunger is cheaper and very effective,2023-08-02 20:41:25.4,B0007PR7FY,REVIEWED
AN3MPX67511XD,5.0,edead,2023-08-02 20:41:25.369,B0007P2R2C,REVIEWED
A1H7QHKK1QWHN1,5.0,rock  out,2023-07-28 22:19:32.268,B0002GJTH2,REVIEWED
A2LCWI6IVLUOD7,5.0,She loves it!,2023-07-29 22:29:31.937,B0002GYYRW,REVIEWED
ATYB02QC3PWZR,5.0,excellent,2023-07-27 20:29:30.755,B0002EKIFQ,REVIEWED
AENULRBQ2IE5I,3.0,"You're lucky if you get a new one, or one that isn't damaged.",2023-08-01 21:15:29.14,B0002ZO5WM,REVIEWED
AT6KGLH586HIG,5.0,"Stable, quality stand",2023-07-31 22:30:35.886,B0002ORP8O,REVIEWED
A3PZD7VCK26RKX,5.0,"Good build, great buy",2023-08-01 21:15:29.14,B0002ZO5WM,REVIEWED
A16ODD8G09FYQM,4.0,Good for the price,2023-08-02 20:41:25.369,B0007P2R2C,REVIEWED
A2Y5QM9X27ZKQX,5.0,"Great,  great product and I don't work for or get anything from this company.",2023-07-31 20:09:41.829,B0002KTW2A,REVIEWED
AX6Z338OU3BY4,5.0,Best Pickups Ever,2023-07-28 21:39:24.896,B0002GLBVO,REVIEWED
A3NWHL0X6KW1DX,5.0,Five Stars,2023-07-30 01:17:25.321,B0002IJD76,REVIEWED
A1SDXMVTB25N9Y,5.0,Five Stars,2023-07-28 21:42:59.559,B0002GJI3C,REVIEWED
A3MGV8J088XJWD,2.0,Produces poor sound quality,2023-07-30 00:55:47.649,B0002IJ60K,REVIEWED
APCG319ANCRXA,5.0,Five Stars,2023-07-30 01:17:25.321,B0002IJD76,REVIEWED
A2AD6EM7413BDQ,3.0,Three Stars,2023-07-31 20:09:41.829,B0002KTW2A,REVIEWED
A2OWLSYA4NMIER,3.0,Meh,2023-08-01 23:37:04.773,B0006ZRDWM,REVIEWED
A2VACQSB41GETX,5.0,I LOVE LOVE this guitar.  Worth every penny,2023-07-29 23:54:42.809,B0002H0B9G,REVIEWED
A2HUEH780SN4NG,4.0,08 Subaru Impreza Hatchback,2023-08-02 20:38:56.266,B0007P2R2C,REVIEWED
A2C9GEQ0DK5KJJ,5.0,These are great mics for the money,2023-07-28 21:42:59.559,B0002GJI3C,REVIEWED
AX93YW4V0OS69,5.0,10/10,2023-07-28 20:52:35.734,B0002FP1JS,REVIEWED
A9UGUZMARZVD2,5.0,Beautiful Mic,2023-07-28 21:42:59.559,B0002GJI3C,REVIEWED
A2FXJWET65ZCZ5,5.0,Super Fun,2023-07-27 23:48:43.63,B0002F6IVS,REVIEWED
A1TYYYCREM3NSO,5.0,heavy-duty and really tall,2023-08-01 21:15:29.14,B0002ZO5WM,REVIEWED
APP54RBZIESUH,5.0,Works as Advertised!!,2023-08-02 20:38:56.266,B0007P2R2C,REVIEWED
A1QA55NLYT3PJ,4.0,good product,2023-07-29 22:53:20.921,B0002GZM00,REVIEWED
A3RS9V55J8U985,5.0,Great to listen to a speaker with the Horn Tweeter ...,2023-07-28 22:19:32.268,B0002GJTH2,REVIEWED
AYLSP1VOZCIYU,3.0,"Good, until it stopped working all together",2023-07-28 21:42:59.559,B0002GJI3C,REVIEWED
